accid,canonical,taxonRank,status,authorship,id,group
0,Myrmecina_silvatransversa,species,accepted,"Shattuck, 2009",441212,ants
0,Myrmecina_sinensis,species,accepted,"Wheeler, 1921",441213,ants
0,Myrmecina_striata,species,accepted,"Emery, 1889",441214,ants
0,Myrmecina_strigis,species,accepted,"Lin & Wu, 1998",441216,ants
0,Myrmecina_modesta_subarmata,species,accepted,"Mann, 1919",441217,ants
0,Myrmecina_sulcata,species,accepted,"Emery, 1887",441218,ants
0,Myrmecina_taiwana,species,accepted,"Terayama, 1985",441219,ants
0,Myrmecina_transversa,species,accepted,"Emery, 1897",441221,ants
0,Myrmecina_undulata,species,accepted,"Emery, 1900",441222,ants
0,Myrmecina_urbanii,species,accepted,"Tiwari, 1994",441223,ants
0,Myrmecina_vidyae,species,accepted,"Tiwari, 1994",441224,ants
0,Myrmecina_wesselensis,species,accepted,"Shattuck, 2009",441225,ants
0,Myrmecocystus_arenarius,species,accepted,"Snelling, 1982",441227,ants
0,Myrmecocystus_christineae,species,accepted,"Snelling, 1982",441228,ants
0,Myrmecocystus_colei,species,accepted,"Snelling, 1976",441229,ants
0,Myrmecocystus_creightoni,species,accepted,"Snelling, 1971",441231,ants
0,Myrmecocystus_depilis,species,accepted,"Forel, 1901",441232,ants
0,Myrmecocystus_ewarti,species,accepted,"Snelling, 1971",441233,ants
0,Myrmecocystus_flaviceps,species,accepted,"Wheeler, 1912",441234,ants
0,Myrmecocystus_hammettensis,species,accepted,"Cole, 1938",441235,ants
0,Myrmecocystus_intonsus,species,accepted,"Snelling, 1976",441238,ants
0,Myrmecocystus_kathjuli,species,accepted,"Snelling, 1976",441240,ants
0,Myrmecocystus_kennedyi,species,accepted,"Snelling, 1969",441241,ants
0,Myrmecocystus_koso,species,accepted,"Snelling, 1976",441242,ants
0,Myrmecocystus_lugubris,species,accepted,"Wheeler, 1909",441244,ants
0,Myrmecocystus_melanoticus,species,accepted,"Wheeler, 1914",441245,ants
0,Myrmecocystus_melliger,species,accepted,"Forel, 1886",441246,ants
0,Myrmecocystus_mendax,species,accepted,"Wheeler, 1908",441248,ants
0,Myrmecocystus_mexicanus,species,accepted,"Wesmael, 1838",441249,ants
0,Myrmecocystus_mimicus,species,accepted,"Wheeler, 1908",441250,ants
0,Myrmecocystus_navajo,species,accepted,"Wheeler, 1908",441252,ants
0,Myrmecocystus_nequazcatl,species,accepted,"Snelling, 1976",441253,ants
0,Myrmecocystus_perimeces,species,accepted,"Snelling, 1976",441255,ants
0,Myrmecocystus_placodops,species,accepted,"Forel, 1908",441256,ants
0,Myrmecocystus_pyramicus,species,accepted,"Smith, 1951",441257,ants
0,Myrmecocystus_romainei,species,accepted,"Hunt & Snelling, 1975",441258,ants
0,Myrmecocystus_semirufus,species,accepted,"Emery, 1893",441259,ants
0,Myrmecocystus_tenuinodis,species,accepted,"Snelling, 1976",441261,ants
0,Myrmecocystus_testaceus,species,accepted,"Emery, 1893",441262,ants
0,Myrmecocystus_wheeleri,species,accepted,"Snelling, 1971",441263,ants
0,Myrmecocystus_yuma,species,accepted,"Wheeler, 1912",441264,ants
0,Myrmecorhynchus_carteri,species,accepted,"Clark, 1934",441265,ants
0,Myrmecorhynchus_emeryi,species,accepted,"Andre, 1896",441266,ants
0,Myrmecorhynchus_nitidus,species,accepted,"Clark, 1934",441268,ants
0,Myrmelachista_ambigua,species,accepted,"Forel, 1893",441270,ants
0,Myrmelachista_amicta,species,accepted,"Wheeler, 1934",441271,ants
0,Myrmelachista_arborea,species,accepted,"Forel, 1909",441272,ants
0,Myrmelachista_arthuri,species,accepted,"Forel, 1903",441273,ants
0,Myrmelachista_bambusarum,species,accepted,"Forel, 1903",441274,ants
0,Myrmelachista_bettinae,species,accepted,"Forel, 1903",441275,ants
0,Myrmelachista_brevicornis,species,accepted,"Wheeler, 1934",441276,ants
0,Myrmelachista_bruchi,species,accepted,"Santschi, 1922",441277,ants
0,Myrmelachista_arthuri_brunneiceps,species,accepted,"Forel, 1908",441278,ants
0,Myrmelachista_catharinae,species,accepted,"Mayr, 1887",441279,ants
0,Myrmelachista_chilensis,species,accepted,"Forel, 1904",441280,ants
0,Myrmelachista_cooperi,species,accepted,"(Gregg, 1951)",441281,ants
0,Myrmelachista_schumanni_cordincola,species,accepted,"Wheeler, 1934",441282,ants
0,Myrmelachista_dalmasi,species,accepted,"Forel, 1912",441284,ants
0,Myrmelachista_donisthorpei,species,accepted,"Wheeler, 1934",441285,ants
0,Myrmelachista_ulei_dubia,species,accepted,"Forel, 1912",441286,ants
0,Myrmelachista_elata,species,accepted,"Santschi, 1922",441287,ants
0,Myrmelachista_elongata,species,accepted,"Santschi, 1925",441288,ants
0,Myrmelachista_flavida,species,accepted,"Wheeler, 1934",441290,ants
0,Myrmelachista_flavocotea,species,accepted,"Longino, 2006",441291,ants
0,Myrmelachista_flavoguarea,species,accepted,"Longino, 2006",441292,ants
0,Myrmelachista_ramulorum_fortior,species,accepted,"Wheeler, 1934",441293,ants
0,Myrmelachista_gagates,species,accepted,"Wheeler, 1936",441294,ants
0,Myrmelachista_gagatina,species,accepted,"Emery, 1894",441295,ants
0,Myrmelachista_gallicola,species,accepted,"Mayr, 1887",441296,ants
0,Myrmelachista_goeldii,species,accepted,"Forel, 1903",441297,ants
0,Myrmelachista_goetschi,species,accepted,"(Menozzi, 1935)",441298,ants
0,Myrmelachista_guyanensis,species,accepted,"Wheeler, 1934",441299,ants
0,Myrmelachista_haberi,species,accepted,"Longino, 2006",441300,ants
0,Myrmelachista_hoffmanni,species,accepted,"Forel, 1903",441301,ants
0,Myrmelachista_catharinae_intermedia,species,accepted,"Santschi, 1929",441303,ants
0,Myrmelachista_joycei,species,accepted,"Longino, 2006",441304,ants
0,Myrmelachista_kloetersi,species,accepted,"Forel, 1903",441305,ants
0,Myrmelachista_kraatzii,species,accepted,"Roger, 1863",441306,ants
0,Myrmelachista_skwarrae_laeta,species,accepted,"Wheeler, 1934",441307,ants
0,Myrmelachista_lauroatlantica,species,accepted,"Longino, 2006",441308,ants
0,Myrmelachista_lauropacifica,species,accepted,"Longino, 2006",441309,ants
0,Myrmelachista_longiceps,species,accepted,"Longino, 2006",441310,ants
0,Myrmelachista_longinoda,species,accepted,"Forel, 1899",441311,ants
0,Myrmelachista_catharinae_maior,species,accepted,"Santschi, 1936",441312,ants
0,Myrmelachista_rogeri_manni,species,accepted,"Wheeler, 1934",441313,ants
0,Myrmelachista_mayri,species,accepted,"Forel, 1886",441314,ants
0,Myrmelachista_meganaranja,species,accepted,"Longino, 2006",441315,ants
0,Myrmelachista_mexicana,species,accepted,"Wheeler, 1934",441316,ants
0,Myrmelachista_muelleri,species,accepted,"Forel, 1903",441318,ants
0,Myrmelachista_arborea_nasuta,species,accepted,"Forel, 1912",441319,ants
0,Myrmelachista_nigella,species,accepted,"(Roger, 1863)",441320,ants
0,Myrmelachista_nigrocotea,species,accepted,"Longino, 2006",441321,ants
0,Myrmelachista_nodigera,species,accepted,"Mayr, 1887",441322,ants
0,Myrmelachista_osa,species,accepted,"Longino, 2006",441323,ants
0,Myrmelachista_paderewskii,species,accepted,"Forel, 1908",441324,ants
0,Myrmelachista_catharinae_petropolitana,species,accepted,"Santschi, 1936",441326,ants
0,Myrmelachista_skwarrae_picea,species,accepted,"Wheeler, 1934",441327,ants
0,Myrmelachista_plebecula,species,accepted,"Menozzi, 1927",441328,ants
0,Myrmelachista_ramulorum,species,accepted,"Wheeler, 1908",441329,ants
0,Myrmelachista_reclusi,species,accepted,"Forel, 1903",441330,ants
0,Myrmelachista_reichenspergeri,species,accepted,"Santschi, 1922",441332,ants
0,Myrmelachista_reticulata,species,accepted,"Borgmeier, 1928",441333,ants
0,Myrmelachista_rogeri,species,accepted,"Andre, 1887",441334,ants
0,Myrmelachista_rogeri_rubriceps,species,accepted,"Mann, 1920",441337,ants
0,Myrmelachista_rudolphi,species,accepted,"Forel, 1903",441338,ants
0,Myrmelachista_nigella_ruficornis,species,accepted,"Santschi, 1936",441339,ants
0,Myrmelachista_ruzskyi,species,accepted,"Forel, 1903",441340,ants
0,Myrmelachista_schachovskoi,species,accepted,"Kusnezov, 1951",441341,ants
0,Myrmelachista_schumanni,species,accepted,"Emery, 1890",441342,ants
0,Myrmelachista_skwarrae,species,accepted,"Wheeler, 1934",441343,ants
0,Myrmelachista_ulei,species,accepted,"Forel, 1904",441345,ants
0,Myrmelachista_vicina,species,accepted,"Kusnezov, 1951",441347,ants
0,Myrmelachista_zeledoni,species,accepted,"Emery, 1896",441348,ants
0,Myrmica_ademonia,species,accepted,"Bolton, 1995",441350,ants
0,Myrmica_afghanica,species,accepted,"Radchenko & Elmes, 2003",441352,ants
0,Myrmica_aimonissabaudiae,species,accepted,"Menozzi, 1939",441354,ants
0,Myrmica_alaskensis,species,accepted,"Wheeler, 1917",441356,ants
0,Myrmica_aloba,species,accepted,"Forel, 1909",441358,ants
0,Myrmica_alperti,species,accepted,"Elmes & Radchenko, 2009",441359,ants
0,Myrmica_americana,species,accepted,"Weber, 1939",441362,ants
0,Myrmica_anatolica,species,accepted,"Elmes et al., 2002",441363,ants
0,Myrmica_angulata,species,accepted,"Radchenko et al., 2001",441364,ants
0,Myrmica_angulinodis,species,accepted,"Ruzsky, 1905",441365,ants
0,Myrmica_arisana,species,accepted,"Wheeler, 1930",441370,ants
0,Myrmica_arnoldii,species,accepted,"Dlussky, 1963",441371,ants
0,Myrmica_bactriana,species,accepted,"Ruzsky, 1915",441375,ants
0,Myrmica_bakurianica,species,accepted,"Arnol'di, 1970",441377,ants
0,Myrmica_bergi,species,accepted,"Ruzsky, 1902",441380,ants
0,Myrmica_bibikoffi,species,accepted,"Kutter, 1963",441384,ants
0,Myrmica_boltoni,species,accepted,"Radchenko & Elmes, 1998",441387,ants
0,Myrmica_brancuccii,species,accepted,"Radchenko et al., 1999",441388,ants
0,Myrmica_breviceps,species,accepted,"Smith, 1878",441390,ants
0,Myrmica_brevispinosa,species,accepted,"Wheeler, 1917",441393,ants
0,Myrmica_cachmiriensis,species,accepted,"Forel, 1904",441398,ants
0,Myrmica_cagnianti,species,accepted,"Espadaler, 1996",441401,ants
0,Myrmica_caucasicola,species,accepted,"Arnol'di, 1934",441406,ants
0,Myrmica_colax,species,accepted,"(Cole, 1957)",441411,ants
0,Myrmica_collingwoodi,species,accepted,"Radchenko & Elmes, 1998",441412,ants
0,Myrmica_commarginata,species,accepted,"Ruzsky, 1905",441413,ants
0,Myrmica_constricta,species,accepted,"Karavaiev, 1934",441415,ants
0,Myrmica_crassirugis,species,accepted,"Francoeur, 2007",441417,ants
0,Myrmica_curiosa,species,accepted,"Radchenko et al., 2008",441418,ants
0,Myrmica_curvithorax,species,accepted,"Bondroit, 1920",441420,ants
0,Myrmica_deplanata,species,accepted,"Emery, 1921",441427,ants
0,Myrmica_detritinodis,species,accepted,"Emery, 1921",441429,ants
0,Myrmica_discontinua,species,accepted,"Weber, 1939",441433,ants
0,Myrmica_displicentia,species,accepted,"Bolton, 1995",441434,ants
0,Myrmica_divergens,species,accepted,"Karavaiev, 1931",441435,ants
0,Myrmica_draco,species,accepted,"Radchenko et al., 2001",441438,ants
0,Myrmica_dshungarica,species,accepted,"Ruzsky, 1905",441439,ants
0,Myrmica_eidmanni,species,accepted,"Menozzi, 1930",441440,ants
0,Myrmica_elmesi,species,accepted,"Bharti & Sharma, 2011",441441,ants
0,Myrmica_emeryi,species,accepted,"Radchenko & Elmes, 2009",441443,ants
0,Myrmica_ereptrix,species,accepted,"Bolton, 1988",441445,ants
0,Myrmica_excelsa,species,accepted,"Kupyanskaya, 1990",441449,ants
0,Myrmica_ferganensis,species,accepted,"Finzi, 1926",441453,ants
0,Myrmica_forcipata,species,accepted,"Karavaiev, 1931",441454,ants
0,Myrmica_foreliana,species,accepted,"Radchenko & Elmes, 2001",441456,ants
0,Myrmica_fortior,species,accepted,"Forel, 1904",441459,ants
0,Myrmica_fracticornis,species,accepted,"Forel, 1901",441461,ants
0,Myrmica_gallienii,species,accepted,"Bondroit, 1920",441464,ants
0,Myrmica_gigantea,species,accepted,"(Collingwood, 1962)",441466,ants
0,Myrmica_glacialis,species,accepted,"Emery, 1921",441467,ants
0,Myrmica_hamulata,species,accepted,"Weber, 1939",441470,ants
0,Myrmica_hecate,species,accepted,"Weber, 1947",441471,ants
0,Myrmica_hellenica,species,accepted,"Finzi, 1926",441472,ants
0,Myrmica_heterorhytida,species,accepted,"Radchenko & Elmes, 2009",441474,ants
0,Myrmica_hirsuta,species,accepted,"Elmes, 1978",441476,ants
0,Myrmica_hlavaci,species,accepted,"Radchenko & Elmes, 2009",441477,ants
0,Myrmica_incompleta,species,accepted,"Provancher, 1881",441479,ants
0,Myrmica_indica,species,accepted,"Weber, 1950",441481,ants
0,Myrmica_inezae,species,accepted,"Forel, 1902",441482,ants
0,Myrmica_inucta,species,accepted,"Radchenko et al., 2006",441488,ants
0,Myrmica_jennyae,species,accepted,"Elmes et al., 2002",441493,ants
0,Myrmica_jessensis,species,accepted,"Forel, 1901",441494,ants
0,Myrmica_juglandeti,species,accepted,"Arnol'di, 1976",441496,ants
0,Myrmica_kabylica,species,accepted,"(Cagniant, 1970)",441498,ants
0,Myrmica_kamtschatica,species,accepted,"Kupyanskaya, 1986",441499,ants
0,Myrmica_karavajevi,species,accepted,"(Arnol'di, 1930)",441501,ants
0,Myrmica_kasczenkoi,species,accepted,"Ruzsky, 1905",441502,ants
0,Myrmica_kirghisorum,species,accepted,"Arnol'di, 1976",441506,ants
0,Myrmica_koreana,species,accepted,"Elmes et al., 2001",441508,ants
0,Myrmica_kotokui,species,accepted,"Forel, 1911",441509,ants
0,Myrmica_kozakorum,species,accepted,"Radchenko & Elmes, 2010",441510,ants
0,Myrmica_kozlovi,species,accepted,"Ruzsky, 1915",441511,ants
0,Myrmica_kryzhanovskii,species,accepted,"Arnol'di, 1976",441512,ants
0,Myrmica_kurokii,species,accepted,"Forel, 1907",441513,ants
0,Myrmica_lampra,species,accepted,"Francoeur, 1968",441519,ants
0,Myrmica_latifrons,species,accepted,"Starcke, 1927",441520,ants
0,Myrmica_laurae,species,accepted,"(Emery, 1907)",441521,ants
0,Myrmica_lemasnei,species,accepted,"Bernard, 1967",441522,ants
0,Myrmica_lobicornis,species,accepted,"Nylander, 1846",441528,ants
0,Myrmica_lobifrons,species,accepted,"Pergande, 1900",441530,ants
0,Myrmica_lobulicornis,species,accepted,"Nylander, 1857",441531,ants
0,Myrmica_lonae,species,accepted,"Finzi, 1926",441532,ants
0,Myrmica_longisculpta,species,accepted,"Bharti & Sharma, 2011",441534,ants
0,Myrmica_luteola,species,accepted,"Kupyanskaya, 1990",441539,ants
0,Myrmica_margaritae,species,accepted,"Emery, 1889",441543,ants
0,Myrmica_martensi,species,accepted,"Radchenko & Elmes, 1998",441544,ants
0,Myrmica_mexicana,species,accepted,"Wheeler, 1914",441547,ants
0,Myrmica_mirabilis,species,accepted,"Elmes & Radchenko, 1998",441552,ants
0,Myrmica_mixta,species,accepted,"Radchenko & Elmes, 2008",441553,ants
0,Myrmica_monticola,species,accepted,"Creighton, 1950",441556,ants
0,Myrmica_multiplex,species,accepted,"Radchenko & Elmes, 2009",441558,ants
0,Myrmica_myrmicoxena,species,accepted,"Forel, 1895",441561,ants
0,Myrmica_nearctica,species,accepted,"Weber, 1939",441562,ants
0,Myrmica_nefaria,species,accepted,"Bharti, 2012",441564,ants
0,Myrmica_rubra_neolaevinodis,species,accepted,"Forel, 1901",441566,ants
0,Myrmica_nitida,species,accepted,"Radchenko & Elmes, 1999",441569,ants
0,Myrmica_obscura,species,accepted,"Finzi, 1926",441572,ants
0,Myrmica_onoyamai,species,accepted,"Radchenko et al., 2006",441575,ants
0,Myrmica_ordinaria,species,accepted,"Radchenko & Elmes, 1999",441576,ants
0,Myrmica_orthostyla,species,accepted,"Arnol'di, 1976",441578,ants
0,Myrmica_pachei,species,accepted,"Forel, 1906",441579,ants
0,Myrmica_pararitae,species,accepted,"Radchenko & Elmes, 2008",441581,ants
0,Myrmica_pelops,species,accepted,"Seifert, 2003",441583,ants
0,Myrmica_petita,species,accepted,"Radchenko & Elmes, 1999",441586,ants
0,Myrmica_phalacra,species,accepted,"Radchenko & Elmes, 2009",441587,ants
0,Myrmica_pinetorum,species,accepted,"Wheeler, 1905",441590,ants
0,Myrmica_pisarskii,species,accepted,"Radchenko, 1994",441591,ants
0,Myrmica_pleiorhytida,species,accepted,"Radchenko & Elmes, 2009",441593,ants
0,Myrmica_poldii,species,accepted,"Radchenko & Rigato, 2008",441594,ants
0,Myrmica_polyglypta,species,accepted,"Radchenko & Rigato, 2008",441595,ants
0,Myrmica_pulchella,species,accepted,"Santschi, 1937",441598,ants
0,Myrmica_punctinops,species,accepted,"Francoeur, 2007",441599,ants
0,Myrmica_punctiventris,species,accepted,"Roger, 1863",441600,ants
0,Myrmica_quebecensis,species,accepted,"Francoeur, 1981",441602,ants
0,Myrmica_radchenkoi,species,accepted,"Bharti & Sharma, 2011",441603,ants
0,Myrmica_ravasinii,species,accepted,"Finzi, 1923",441604,ants
0,Myrmica_rhytida,species,accepted,"Radchenko & Elmes, 1999",441607,ants
0,Myrmica_rigatoi,species,accepted,"Radchenko & Elmes, 1998",441608,ants
0,Myrmica_ritae,species,accepted,"Emery, 1889",441609,ants
0,Myrmica_rubra,species,accepted,"(Linnaeus, 1758)",441611,ants
0,Myrmica_ruginodis,species,accepted,"Nylander, 1846",441614,ants
0,Myrmica_rugiventris,species,accepted,"(Smith, 1943)",441616,ants
0,Myrmica_rugosa,species,accepted,"Mayr, 1865",441618,ants
0,Myrmica_rugulosa,species,accepted,"Nylander, 1849",441620,ants
0,Myrmica_rupestris,species,accepted,"Forel, 1902",441624,ants
0,Myrmica_sabuleti,species,accepted,"Meinert, 1861",441628,ants
0,Myrmica_salina,species,accepted,"Ruzsky, 1905",441629,ants
0,Myrmica_saposhnikovi,species,accepted,"Ruzsky, 1904",441632,ants
0,Myrmica_scabrinodis,species,accepted,"Nylander, 1846",441634,ants
0,Myrmica_schencki,species,accepted,"Viereck, 1903",441639,ants
0,Myrmica_schoedli,species,accepted,"Radchenko et al., 2006",441641,ants
0,Myrmica_schulzi,species,accepted,"Radchenko & Elmes, 2009",441642,ants
0,Myrmica_sculptiventris,species,accepted,"Radchenko & Elmes, 2009",441643,ants
0,Myrmica_semiparasitica,species,accepted,"Francoeur, 2007",441644,ants
0,Myrmica_serica,species,accepted,"Wheeler, 1928",441645,ants
0,Myrmica_siciliana,species,accepted,"Radchenko et al., 2006",441646,ants
0,Myrmica_sinensis,species,accepted,"Radchenko et al., 2001",441649,ants
0,Myrmica_sinoschencki,species,accepted,"Radchenko & Elmes, 2008",441651,ants
0,Myrmica_smythiesii,species,accepted,"Forel, 1902",441654,ants
0,Myrmica_spatulata,species,accepted,"Smith, 1930",441656,ants
0,Myrmica_specioides,species,accepted,"Bondroit, 1918",441657,ants
0,Myrmica_spinosior,species,accepted,"Santschi, 1931",441660,ants
0,Myrmica_stangeana,species,accepted,"Ruzsky, 1902",441661,ants
0,Myrmica_striolagaster,species,accepted,"Cole, 1953",441665,ants
0,Myrmica_sulcinodis,species,accepted,"Nylander, 1846",441673,ants
0,Myrmica_tahoensis,species,accepted,"Weber, 1948",441683,ants
0,Myrmica_taibaiensis,species,accepted,"Wei et al., 2001",441684,ants
0,Myrmica_tamarae,species,accepted,"Elmes et al., 2002",441685,ants
0,Myrmica_tenuispina,species,accepted,"Ruzsky, 1905",441687,ants
0,Myrmica_tibetana,species,accepted,"Mayr, 1889",441691,ants
0,Myrmica_titanica,species,accepted,"Radchenko & Elmes, 2001",441693,ants
0,Myrmica_transsibirica,species,accepted,"Radchenko, 1994",441695,ants
0,Myrmica_trullicornis,species,accepted,"Buren, 1944",441696,ants
0,Myrmica_tschekanovskii,species,accepted,"Radchenko, 1994",441697,ants
0,Myrmica_tulinae,species,accepted,"Elmes et al., 2002",441699,ants
0,Myrmica_urbanii,species,accepted,"Radchenko & Elmes, 1998",441702,ants
0,Myrmica_vandeli,species,accepted,"Bondroit, 1920",441704,ants
0,Myrmica_varisculpta,species,accepted,"Radchenko & Elmes, 2009",441705,ants
0,Myrmica_villosa,species,accepted,"Radchenko & Elmes, 1999",441708,ants
0,Myrmica_vittata,species,accepted,"Radchenko & Elmes, 1999",441709,ants
0,Myrmica_wardi,species,accepted,"Radchenko & Elmes, 1999",441710,ants
0,Myrmica_weberi,species,accepted,"Elmes & Radchenko, 2009",441711,ants
0,Myrmica_weii,species,accepted,"Radchenko & Zhou, 2008",441712,ants
0,Myrmica_wesmaeli,species,accepted,"Bondroit, 1918",441713,ants
0,Myrmica_wheeleri,species,accepted,"Weber, 1939",441714,ants
0,Myrmica_wheelerorum,species,accepted,"Francoeur, 2007",441715,ants
0,Myrmica_williamsi,species,accepted,"Radchenko & Elmes, 1999",441717,ants
0,Myrmica_wittmeri,species,accepted,"Radchenko & Elmes, 1999",441719,ants
0,Myrmica_xavieri,species,accepted,"Radchenko et al., 2008",441720,ants
0,Myrmica_yamanei,species,accepted,"Radchenko & Elmes, 2001",441721,ants
0,Myrmica_yunnanensis,species,accepted,"Radchenko & Elmes, 2009",441723,ants
0,Myrmica_zojae,species,accepted,"Radchenko, 1994",441724,ants
0,Myrmicaria_distincta_abyssinica,species,accepted,"Santschi, 1925",441725,ants
0,Myrmicaria_arachnoides_adpressipilosa,species,accepted,"Santschi, 1928",441726,ants
0,Myrmicaria_rustica_angustior,species,accepted,"Santschi, 1925",441727,ants
0,Myrmicaria_anomala,species,accepted,"Arnold, 1960",441729,ants
0,Myrmicaria_aphidicola,species,accepted,"Calilung, 2000",441730,ants
0,Myrmicaria_arachnoides,species,accepted,"(Smith, 1857)",441731,ants
0,Myrmicaria_arnoldi,species,accepted,"Santschi, 1925",441732,ants
0,Myrmicaria_basutorum,species,accepted,"Arnold, 1960",441733,ants
0,Myrmicaria_baumi,species,accepted,"Forel, 1901",441734,ants
0,Myrmicaria_birmana,species,accepted,"Forel, 1902",441735,ants
0,Myrmicaria_brunnea,species,accepted,"Saunders, 1842",441736,ants
0,Myrmicaria_striata_buttgenbachi,species,accepted,"Forel, 1913",441738,ants
0,Myrmicaria_carinata,species,accepted,"(Smith, 1857)",441739,ants
0,Myrmicaria_castanea,species,accepted,"Crawley, 1924",441740,ants
0,Myrmicaria_opaciventris_congolensis,species,accepted,"Forel, 1909",441741,ants
0,Myrmicaria_fusca_consanguinea,species,accepted,"Santschi, 1925",441742,ants
0,Myrmicaria_opaciventris_crucheti,species,accepted,"Santschi, 1925",441744,ants
0,Myrmicaria_distincta,species,accepted,"Santschi, 1925",441745,ants
0,Myrmicaria_natalensis_eumenoides,species,accepted,"(Gerstacker, 1859)",441747,ants
0,Myrmicaria_exigua,species,accepted,"Andre, 1890",441748,ants
0,Myrmicaria_faurei,species,accepted,"Arnold, 1947",441749,ants
0,Myrmicaria_brunnea_flava,species,accepted,"Forel, 1913",441750,ants
0,Myrmicaria_fodiens,species,accepted,"(Jerdon, 1851)",441751,ants
0,Myrmicaria_foreli,species,accepted,"Santschi, 1925",441752,ants
0,Myrmicaria_fumata,species,accepted,"Santschi, 1916",441753,ants
0,Myrmicaria_fusca,species,accepted,"Stitz, 1911",441754,ants
0,Myrmicaria_carinata_gagatina,species,accepted,"Wheeler, 1919",441755,ants
0,Myrmicaria_exigua_gracilis,species,accepted,"Stitz, 1910",441757,ants
0,Myrmicaria_striata_insularis,species,accepted,"Santschi, 1920",441758,ants
0,Myrmicaria_irregularis,species,accepted,"Santschi, 1925",441759,ants
0,Myrmicaria_carinata_jacobsoni,species,accepted,"Starcke, 1938",441760,ants
0,Myrmicaria_exigua_kisangani,species,accepted,"Wheeler, 1922",441761,ants
0,Myrmicaria_laevior,species,accepted,"Forel, 1910",441763,ants
0,Myrmicaria_arachnoides_latinoda,species,accepted,"Stitz, 1938",441764,ants
0,Myrmicaria_fumata_linearis,species,accepted,"Santschi, 1925",441765,ants
0,Myrmicaria_arachnoides_lutea,species,accepted,"Emery, 1900",441767,ants
0,Myrmicaria_melanogaster,species,accepted,"Emery, 1900",441769,ants
0,Myrmicaria_opaciventris_mesonotalis,species,accepted,"Santschi, 1925",441770,ants
0,Myrmicaria_natalensis,species,accepted,"(Smith, 1858)",441771,ants
0,Myrmicaria_natalensis_navicula,species,accepted,"Santschi, 1925",441772,ants
0,Myrmicaria_fusca_nigerrima,species,accepted,"Arnold, 1916",441773,ants
0,Myrmicaria_nigra,species,accepted,"(Mayr, 1862)",441774,ants
0,Myrmicaria_natalensis_nigriventris,species,accepted,"Santschi, 1930",441775,ants
0,Myrmicaria_exigua_obscura,species,accepted,"Santschi, 1920",441777,ants
0,Myrmicaria_natalensis_obscuriceps,species,accepted,"Santschi, 1937",441778,ants
0,Myrmicaria_opaciventris_obscuripes,species,accepted,"Santschi, 1937",441779,ants
0,Myrmicaria_baumi_occidentalis,species,accepted,"Santschi, 1920",441780,ants
0,Myrmicaria_opaciventris,species,accepted,"Emery, 1893",441781,ants
0,Myrmicaria_foreli_pallida,species,accepted,"Santschi, 1925",441782,ants
0,Myrmicaria_striata_pilosa,species,accepted,"Arnold, 1926",441783,ants
0,Myrmicaria_exigua_pulla,species,accepted,"Santschi, 1920",441784,ants
0,Myrmicaria_reichenspergeri,species,accepted,"Santschi, 1925",441785,ants
0,Myrmicaria_rhodesiae,species,accepted,"Arnold, 1958",441786,ants
0,Myrmicaria_exigua_rufiventris,species,accepted,"Forel, 1915",441787,ants
0,Myrmicaria_rugosa,species,accepted,"(Smith, 1860)",441788,ants
0,Myrmicaria_rustica,species,accepted,"Santschi, 1925",441789,ants
0,Myrmicaria_salambo,species,accepted,"Wheeler, 1922",441790,ants
0,Myrmicaria_exigua_simplex,species,accepted,"Santschi, 1925",441791,ants
0,Myrmicaria_striata,species,accepted,"Stitz, 1911",441792,ants
0,Myrmicaria_striatula,species,accepted,"Santschi, 1925",441793,ants
0,Myrmicaria_brunnea_subcarinata,species,accepted,"(Smith, 1857)",441794,ants
0,Myrmicaria_natalensis_taeniata,species,accepted,"Santschi, 1930",441796,ants
0,Myrmicaria_tigreensis,species,accepted,"(Guerin-Meneville, 1849)",441797,ants
0,Myrmicaria_natalensis_verticalis,species,accepted,"Santschi, 1920",441798,ants
0,Myrmicaria_vidua,species,accepted,"Smith, 1858",441799,ants
0,Myrmicaria_distincta_vorax,species,accepted,"Santschi, 1933",441800,ants
0,Myrmicocrypta_boliviana,species,accepted,"Weber, 1938",441801,ants
0,Myrmicocrypta_bruchi,species,accepted,"Santschi, 1936",441802,ants
0,Myrmicocrypta_bucki,species,accepted,"Sosa-Calvo & Schultz, 2010",441803,ants
0,Myrmicocrypta_buenzlii,species,accepted,"Borgmeier, 1934",441804,ants
0,Myrmicocrypta_camargoi,species,accepted,"Sosa-Calvo & Schultz, 2010",441805,ants
0,Myrmicocrypta_collaris,species,accepted,"Emery, 1913",441806,ants
0,Myrmicocrypta_dilacerata_cornuta,species,accepted,"Forel, 1899",441808,ants
0,Myrmicocrypta_dilacerata,species,accepted,"(Forel, 1885)",441809,ants
0,Myrmicocrypta_ednaella,species,accepted,"Mann, 1922",441810,ants
0,Myrmicocrypta_elisabethae,species,accepted,"Weber, 1937",441811,ants
0,Myrmicocrypta_erectapilosa,species,accepted,"Sosa-Calvo & Schultz, 2010",441812,ants
0,Myrmicocrypta_foreli,species,accepted,"Mann, 1916",441813,ants
0,Myrmicocrypta_godmani,species,accepted,"Forel, 1899",441814,ants
0,Myrmicocrypta_guianensis,species,accepted,"Weber, 1937",441815,ants
0,Myrmicocrypta_infuscata,species,accepted,"Weber, 1946",441816,ants
